"Id","Lon","Lat"
"Eurypyga helias",-59.389343,3.535352
"Eurypyga helias",-59.389343,3.535352
"Eurypyga helias",-59.389343,3.535352
"Eurypyga helias",-84.094977,10.447026
"Eurypyga helias",-80.135608,8.62146
"Eurypyga helias",-84.004775,10.43143
"Eurypyga helias",-84.004775,10.43143
"Eurypyga helias",-84.004775,10.43143
"Eurypyga helias",-79.654969,9.080811
"Eurypyga helias",-79.654969,9.080811
"Eurypyga helias",-59.389343,3.535352
"Eurypyga helias",-69.32579,7.427156
"Eurypyga helias",-69.32579,7.427156
"Eurypyga helias",-59.389343,3.535352
"Eurypyga helias",-71.506169,5.870439
"Eurypyga helias",-71.506169,5.870439
"Eurypyga helias",-84.010702,10.429847
"Eurypyga helias",-84.010702,10.429847
"Eurypyga helias",-59.389343,3.535352
"Eurypyga helias",-86.902285,15.692996
"Eurypyga helias",-59.343595,3.664802
"Eurypyga helias",-84.004828,10.434044
"Eurypyga helias",-86.902285,15.692996
"Eurypyga helias",-72.849666,-3.442668
"Eurypyga helias",-84.0128,10.4288
"Eurypyga helias",-69.32579,7.427156
"Eurypyga helias",-69.32579,7.427156
"Eurypyga helias",-59.343595,3.664802
"Eurypyga helias",-54.940867,-2.484706
"Eurypyga helias",-58.739782,4.596648
"Eurypyga helias",-76.459608,-0.473222
"Eurypyga helias",-70.167832,1.209865
"Eurypyga helias",-58.672485,3.836851
"Eurypyga helias",-77.736297,-0.687959
"Eurypyga helias",-84.0128,10.4288
"Eurypyga helias",-84.146208,10.566628
"Eurypyga helias",-84.20012,10.371027
"Eurypyga helias",-84.004828,10.434044
"Eurypyga helias",-84.004828,10.434044
"Eurypyga helias",-73.278165,-3.796812
"Eurypyga helias",-59.309722,3.751944
"Eurypyga helias",-80.139127,8.62146
"Eurypyga helias",-59.309722,3.751944
"Eurypyga helias",-84.0128,10.4288
"Eurypyga helias",-84.0128,10.4288
"Eurypyga helias",-84.0128,10.4288
"Eurypyga helias",-84.0128,10.4288
"Eurypyga helias",-84.0128,10.4288
"Eurypyga helias",-79.728126,9.14091
"Eurypyga helias",-84.1211,10.4516
"Eurypyga helias",-79.728126,9.14091
"Eurypyga helias",-79.715681,9.122498
"Eurypyga helias",-79.677293,9.50244
"Eurypyga helias",-80.139127,8.62146
"Eurypyga helias",-69.32579,7.427156
"Eurypyga helias",-84.0677,10.4502
"Eurypyga helias",-84.0128,10.4288
"Eurypyga helias",-84.0128,10.4288
"Eurypyga helias",-84.0677,10.4502
"Eurypyga helias",-76.280336,-0.439735
"Eurypyga helias",-59.309722,3.751944
"Eurypyga helias",-79.728126,9.14091
"Eurypyga helias",-74.000773,3.345837
"Eurypyga helias",-55.913938,-9.566694
"Eurypyga helias",-56.6754,-16.504663
"Eurypyga helias",-84.384613,9.704319
"Eurypyga helias",-84.384613,9.704319
"Eurypyga helias",-79.728126,9.14091
"Eurypyga helias",-69.329026,7.428657
"Eurypyga helias",-69.329026,7.428657
"Eurypyga helias",-59.389343,3.535352
"Eurypyga helias",-77.992719,8.463812
"Eurypyga helias",-84.0128,10.4288
"Eurypyga helias",-68.082168,8.933617
"Eurypyga helias",-68.082168,8.933617
"Eurypyga helias",-68.082168,8.933617
"Eurypyga helias",-69.329026,7.428657
"Eurypyga helias",-69.329026,7.428657
"Eurypyga helias",-84.0128,10.4288
"Eurypyga helias",-59.389343,3.535352
"Eurypyga helias",-84.0677,10.4502
"Eurypyga helias",-69.32579,7.427156
"Eurypyga helias",-69.32579,7.427156
"Eurypyga helias",-56.744823,-16.502386
"Eurypyga helias",-68.085022,8.933913
"Eurypyga helias",-54.775,5.775
"Eurypyga helias",-52.33033,4.93461
"Eurypyga helias",-52.33033,4.93461
"Eurypyga helias",-56.7,-14.5
"Eurypyga helias",-63.1,10.13
"Eurypyga helias",-63.1,10.13
"Eurypyga helias",-56.486667,-2.104444
"Eurypyga helias",-73.831,3.04812
"Eurypyga helias",-84.02203,10.423268
"Eurypyga helias",-84.02203,10.423268
"Eurypyga helias",-77.36295,8.64894
"Eurypyga helias",-77.36155,8.65202
"Eurypyga helias",-65.422281,-16.972335
"Eurypyga helias",-55.0333,5.85
"Eurypyga helias",-55.1417,5.775
"Eurypyga helias",-64.6583,-9.275
"Eurypyga helias",-52.2583,4.8417
"Eurypyga helias",-56.7417,5.3417
"Eurypyga helias",-55.1417,5.775
"Eurypyga helias",-64.6583,-9.275
"Eurypyga helias",-79.723095,9.135698
"Eurypyga helias",-58.938261,4.866323
"Eurypyga helias",-64.756207,-15.943091
"Eurypyga helias",-85.142439,15.223366
"Eurypyga helias",-71.226554,-12.605663
"Eurypyga helias",-65.445556,-9.642222
"Eurypyga helias",-73.916788,-10.391976
"Eurypyga helias",-55.931585,-9.640657
"Eurypyga helias",-70.70425,-12.444278
"Eurypyga helias",-79.728126,9.14091
"Eurypyga helias",-71.596441,5.415901
"Eurypyga helias",-71.222563,-11.997766
"Eurypyga helias",-69.676755,-12.046987
"Eurypyga helias",-55.939326,-9.633216
"Eurypyga helias",-71.354656,-12.680747
"Eurypyga helias",-73.41899,-3.967219
"Eurypyga helias",-56.735313,-16.620696
"Eurypyga helias",-74.6556,-5.1775
"Eurypyga helias",-77.736297,-0.687959
"Eurypyga helias",-56.735313,-16.620696
"Eurypyga helias",-56.698809,-17.282628
"Eurypyga helias",-56.69135,-16.456923
"Eurypyga helias",-56.844017,-16.784207
"Eurypyga helias",-71.576786,5.899164
"Eurypyga helias",-56.844017,-16.784207
"Eurypyga helias",-56.877233,-16.758115
"Eurypyga helias",-56.69135,-16.456923
"Eurypyga helias",-69.296951,-12.833817
"Eurypyga helias",-79.728126,9.14091
"Eurypyga helias",-71.38135,6.027128
"Eurypyga helias",-83.999315,10.468814
"Eurypyga helias",-70.70425,-12.444278
"Eurypyga helias",-55.5,-16.5
"Eurypyga helias",-74.811401,-10.503003
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-56.857471,-16.748095
"Eurypyga helias",-55.931011,-9.59732
"Eurypyga helias",-86.904173,15.697913
"Eurypyga helias",-69.580536,-13.077472
"Eurypyga helias",-75.543365,-10.049625
"Eurypyga helias",-80.139127,8.62146
"Eurypyga helias",-84.0677,10.4502
"Eurypyga helias",-69.580536,-13.077472
"Eurypyga helias",-71.219603,5.934661
"Eurypyga helias",-84.0677,10.4502
"Eurypyga helias",-84.0128,10.4288
"Eurypyga helias",-71.023865,-12.17373
"Eurypyga helias",-71.023865,-12.17373
"Eurypyga helias",-84.0677,10.4502
"Eurypyga helias",-71.723036,-12.040649
"Eurypyga helias",-84.0128,10.4288
"Eurypyga helias",-56.620833,-16.378611
"Eurypyga helias",-56.836229,-17.426025
"Eurypyga helias",-69.47063,-12.098127
"Eurypyga helias",-69.676755,-12.046987
"Eurypyga helias",-69.32579,7.427156
"Eurypyga helias",-69.36141,-12.856155
"Eurypyga helias",-77.417393,-1.005369
"Eurypyga helias",-76.280336,-0.439735
"Eurypyga helias",-69.261932,-12.81699
"Eurypyga helias",-71.222563,-11.997766
"Eurypyga helias",-79.212824,0.526068
"Eurypyga helias",-65.766907,-12.821844
"Eurypyga helias",-56.377802,-16.513124
"Eurypyga helias",-76.373468,-0.498304
"Eurypyga helias",-56.377802,-16.513124
"Eurypyga helias",-84.0677,10.4502
"Eurypyga helias",-69.33257,8.055226
"Eurypyga helias",-73.322336,-3.828593
"Eurypyga helias",-60.028696,-3.406328
"Eurypyga helias",-71.721348,-12.068576
"Eurypyga helias",-69.081109,-12.607757
"Eurypyga helias",-68.88699,-12.52534
"Eurypyga helias",-68.763299,-12.436162
"Eurypyga helias",-76.553979,5.277204
"Eurypyga helias",-73.824735,3.029441
"Eurypyga helias",-69.507923,-12.994438
"Eurypyga helias",-56.877233,-16.758115
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-84.0128,10.4288
"Eurypyga helias",-56.620833,-16.378611
"Eurypyga helias",-70.722304,-12.337929
"Eurypyga helias",-84.015369,10.439464
"Eurypyga helias",-55.931585,-9.640657
"Eurypyga helias",-84.068842,10.447974
"Eurypyga helias",-84.069654,10.45132
"Eurypyga helias",-85.084945,15.244858
"Eurypyga helias",-55.931585,-9.640657
"Eurypyga helias",-72.917451,-3.257883
"Eurypyga helias",-56.857471,-16.748095
"Eurypyga helias",-56.857471,-16.748095
"Eurypyga helias",-79.654969,9.080811
"Eurypyga helias",-84.079262,10.450957
"Eurypyga helias",-84.079262,10.450957
"Eurypyga helias",-56.775112,-17.364524
"Eurypyga helias",-56.775112,-17.364524
"Eurypyga helias",-55.9258,-9.62996
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-55.93028,-9.59482
"Eurypyga helias",-84.0128,10.4288
"Eurypyga helias",-76.731646,-1.104746
"Eurypyga helias",-69.32579,7.427156
"Eurypyga helias",-69.32579,7.427156
"Eurypyga helias",-69.32579,7.427156
"Eurypyga helias",-87.061242,15.593136
"Eurypyga helias",-83.03333,9.68333
"Eurypyga helias",-71.721348,-12.068576
"Eurypyga helias",-56.632934,-16.304488
"Eurypyga helias",-69.293403,-12.83692
"Eurypyga helias",-65.51802,-17.10393
"Eurypyga helias",-72.849666,-3.442668
"Eurypyga helias",-84.0128,10.4288
"Eurypyga helias",-84.0128,10.4288
"Eurypyga helias",-84.0128,10.4288
"Eurypyga helias",-84.0128,10.4288
"Eurypyga helias",-85.142439,15.223366
"Eurypyga helias",-85.084945,15.244858
"Eurypyga helias",-85.142439,15.223366
"Eurypyga helias",-85.084945,15.244858
"Eurypyga helias",-62.656102,9.544476
"Eurypyga helias",-69.039202,-12.606668
"Eurypyga helias",-84.0128,10.4288
"Eurypyga helias",-69.32579,7.427156
"Eurypyga helias",-55.922341,-9.576376
"Eurypyga helias",-72.917451,-3.257883
"Eurypyga helias",-72.917451,-3.257883
"Eurypyga helias",-59.323425,5.294725
"Eurypyga helias",-71.40837,-11.885793
"Eurypyga helias",-69.127353,-12.915824
"Eurypyga helias",-71.40837,-11.885793
"Eurypyga helias",-69.127353,-12.915824
"Eurypyga helias",-72.884112,-3.44978
"Eurypyga helias",-72.852552,-3.447929
"Eurypyga helias",-72.852552,-3.447929
"Eurypyga helias",-84.006518,10.430942
"Eurypyga helias",-55.92643,-9.59036
"Eurypyga helias",-69.318191,7.749094
"Eurypyga helias",-69.318191,7.749094
"Eurypyga helias",-69.584613,-13.077346
"Eurypyga helias",-71.222563,-11.997766
"Eurypyga helias",-71.222563,-11.997766
"Eurypyga helias",-84.0677,10.4502
"Eurypyga helias",-83.999315,10.468814
"Eurypyga helias",-73.2825,-4.29849
"Eurypyga helias",-84.0677,10.4502
"Eurypyga helias",-69.32579,7.427156
"Eurypyga helias",-83.999315,10.468814
"Eurypyga helias",-69.32579,7.427156
"Eurypyga helias",-86.722727,15.711629
"Eurypyga helias",-70.799332,-12.287005
"Eurypyga helias",-79.728126,9.14091
"Eurypyga helias",-68.082168,8.933617
"Eurypyga helias",-76.373468,-0.498304
"Eurypyga helias",-69.293403,-12.83692
"Eurypyga helias",-77.735782,8.039641
"Eurypyga helias",-60.638705,2.854406
"Eurypyga helias",-79.408107,9.217931
"Eurypyga helias",-76.280336,-0.439735
"Eurypyga helias",-56.844017,-16.784207
"Eurypyga helias",-72.917451,-3.257883
"Eurypyga helias",-69.293403,-12.83692
"Eurypyga helias",-84.12078,10.41562
"Eurypyga helias",-68.082168,8.933617
"Eurypyga helias",-73.95,-10.41
"Eurypyga helias",-73.738174,-10.380041
"Eurypyga helias",-73.738174,-10.380041
"Eurypyga helias",-55.930718,-9.59785
"Eurypyga helias",-68.082168,8.933617
"Eurypyga helias",-68.082168,8.933617
"Eurypyga helias",-59.230778,-5.797861
"Eurypyga helias",-72.690525,2.570282
"Eurypyga helias",-59.176111,-5.933333
"Eurypyga helias",-59.879327,-3.367975
"Eurypyga helias",-72.638393,2.49345
"Eurypyga helias",-56.745334,-16.503078
"Eurypyga helias",-56.745334,-16.503078
"Eurypyga helias",-77.723122,-0.900842
"Eurypyga helias",-87.453575,15.739058
"Eurypyga helias",-76.462119,-0.463924
"Eurypyga helias",-72.518228,5.125042
"Eurypyga helias",-79.728126,9.14091
"Eurypyga helias",-72.304019,5.09415
"Eurypyga helias",-71.6257,5.419628
"Eurypyga helias",-72.380575,5.084319
"Eurypyga helias",-71.721348,-12.068576
"Eurypyga helias",-84.001787,10.455275
"Eurypyga helias",-60.775002,-4.181536
"Eurypyga helias",-71.2,-12.5749
"Eurypyga helias",-80.139127,8.62146
"Eurypyga helias",-80.139127,8.62146
"Eurypyga helias",-75.985393,-9.370697
"Eurypyga helias",-56.77149,-16.64642
"Eurypyga helias",-75.1,-10.67
"Eurypyga helias",-79.404744,9.238419
"Eurypyga helias",-55.939326,-9.633216
"Eurypyga helias",-84.0677,10.4502
"Eurypyga helias",-56.03096,-9.765228
"Eurypyga helias",-84.0677,10.4502
"Eurypyga helias",-66.467926,-14.050798
"Eurypyga helias",-80.139127,8.62146
"Eurypyga helias",-48.630724,-0.869603
"Eurypyga helias",-56.745334,-16.503078
"Eurypyga helias",-68.125876,8.894769
"Eurypyga helias",-68.125876,8.894769
"Eurypyga helias",-69.329026,7.428657
"Eurypyga helias",-72.917451,-3.257883
"Eurypyga helias",-69.32579,7.427156
"Eurypyga helias",-48.630724,-0.869603
"Eurypyga helias",-48.630724,-0.869603
"Eurypyga helias",-79.715681,9.122498
"Eurypyga helias",-79.715681,9.122498
"Eurypyga helias",-56.735313,-16.620696
"Eurypyga helias",-79.422575,9.217645
"Eurypyga helias",-69.329026,7.428657
"Eurypyga helias",-68.125876,8.894769
"Eurypyga helias",-68.125876,8.894769
"Eurypyga helias",-68.125876,8.894769
"Eurypyga helias",-69.081109,-12.607757
"Eurypyga helias",-79.728126,9.14091
"Eurypyga helias",-61.642891,8.044884
"Eurypyga helias",-84.0128,10.4288
"Eurypyga helias",-69.32579,7.427156
"Eurypyga helias",-84.0677,10.4502
"Eurypyga helias",-84.0677,10.4502
"Eurypyga helias",-69.32579,7.427156
"Eurypyga helias",-69.409711,-12.876948
"Eurypyga helias",-69.32579,7.427156
"Eurypyga helias",-69.32579,7.427156
"Eurypyga helias",-69.32579,7.427156
"Eurypyga helias",-70.564842,-12.430296
"Eurypyga helias",-69.32579,7.427156
"Eurypyga helias",-69.32579,7.427156
"Eurypyga helias",-69.32579,7.427156
"Eurypyga helias",-55.860608,-9.447495
"Eurypyga helias",-56.544743,-10.681526
"Eurypyga helias",-69.32579,7.427156
"Eurypyga helias",-69.32579,7.427156
"Eurypyga helias",-69.32579,7.427156
"Eurypyga helias",-69.32579,7.427156
"Eurypyga helias",-69.32579,7.427156
"Eurypyga helias",-69.32579,7.427156
"Eurypyga helias",-84.0128,10.4288
"Eurypyga helias",-69.32579,7.427156
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-83.893903,10.243961
"Eurypyga helias",-79.725908,9.131086
"Eurypyga helias",-86.902285,15.692996
"Eurypyga helias",-56.775112,-17.364524
"Eurypyga helias",-67.582226,8.571855
"Eurypyga helias",-67.582226,8.571855
"Eurypyga helias",-79.728126,9.14091
"Eurypyga helias",-67.582226,8.571855
"Eurypyga helias",-69.580536,-13.077472
"Eurypyga helias",-67.582226,8.571855
"Eurypyga helias",-69.081109,-12.607757
"Eurypyga helias",-58.910458,4.245979
"Eurypyga helias",-84.0677,10.4502
"Eurypyga helias",-55.987959,-9.246651
"Eurypyga helias",-55.987959,-9.246651
"Eurypyga helias",-56.735313,-16.620696
"Eurypyga helias",-56.929161,-17.11743
"Eurypyga helias",-56.929161,-17.11743
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-84.0128,10.4288
"Eurypyga helias",-80.137539,8.606821
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-71.383142,-12.750226
"Eurypyga helias",-79.697418,9.116827
"Eurypyga helias",-72.704773,2.568504
"Eurypyga helias",-84.13604,10.390416
"Eurypyga helias",-84.0677,10.4502
"Eurypyga helias",-56.929161,-17.11743
"Eurypyga helias",-55.987959,-9.246651
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-56.929161,-17.11743
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-55.987959,-9.246651
"Eurypyga helias",-56.929161,-17.11743
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-56.735313,-16.620696
"Eurypyga helias",-56.929161,-17.11743
"Eurypyga helias",-84.068769,10.440511
"Eurypyga helias",-73.331155,-3.801546
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-69.32579,7.427156
"Eurypyga helias",-84.0128,10.4288
"Eurypyga helias",-56.877233,-16.758115
"Eurypyga helias",-56.620833,-16.378611
"Eurypyga helias",-56.877233,-16.758115
"Eurypyga helias",-73.497484,4.05402
"Eurypyga helias",-69.293403,-12.83692
"Eurypyga helias",-63.598351,-18.105188
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-69.580536,-13.077472
"Eurypyga helias",-77.736297,-0.687959
"Eurypyga helias",-59.31001,3.75285
"Eurypyga helias",-59.31001,3.75285
"Eurypyga helias",-59.31001,3.75285
"Eurypyga helias",-70.799332,-12.287005
"Eurypyga helias",-56.844017,-16.784207
"Eurypyga helias",-56.594948,-17.331064
"Eurypyga helias",-56.69135,-16.456923
"Eurypyga helias",-56.620833,-16.378611
"Eurypyga helias",-56.857471,-16.748095
"Eurypyga helias",-76.373468,-0.498304
"Eurypyga helias",-64.861135,7.25137
"Eurypyga helias",-67.83474,6.281856
"Eurypyga helias",-59.31001,3.75285
"Eurypyga helias",-59.31001,3.75285
"Eurypyga helias",-56.877233,-16.758115
"Eurypyga helias",-72.706944,2.570833
"Eurypyga helias",-71.850929,5.790897
"Eurypyga helias",-68.014619,4.023522
"Eurypyga helias",-68.965301,7.761341
"Eurypyga helias",-68.082168,8.933617
"Eurypyga helias",-68.965301,7.761341
"Eurypyga helias",-69.33257,8.055226
"Eurypyga helias",-68.965301,7.761341
"Eurypyga helias",-69.145278,7.565556
"Eurypyga helias",-68.965301,7.761341
"Eurypyga helias",-69.145278,7.565556
"Eurypyga helias",-68.965301,7.761341
"Eurypyga helias",-68.965301,7.761341
"Eurypyga helias",-68.965301,7.761341
"Eurypyga helias",-75.996895,-9.372922
"Eurypyga helias",-80.067115,0.653072
"Eurypyga helias",-84.0677,10.4502
"Eurypyga helias",-71.38135,6.027128
"Eurypyga helias",-71.38135,6.027128
"Eurypyga helias",-71.38135,6.027128
"Eurypyga helias",-71.38135,6.027128
"Eurypyga helias",-71.38135,6.027128
"Eurypyga helias",-67.931998,3.86607
"Eurypyga helias",-70.228536,1.221827
"Eurypyga helias",-71.38135,6.027128
"Eurypyga helias",-71.38135,6.027128
"Eurypyga helias",-71.721348,-12.068576
"Eurypyga helias",-77.736297,-0.687959
"Eurypyga helias",-84.0677,10.4502
"Eurypyga helias",-68.698196,-12.589604
"Eurypyga helias",-68.698196,-12.589604
"Eurypyga helias",-56.877233,-16.758115
"Eurypyga helias",-56.857471,-16.748095
"Eurypyga helias",-83.999315,10.468814
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-56.857471,-16.748095
"Eurypyga helias",-72.849398,-3.443448
"Eurypyga helias",-60.400085,-5.478297
"Eurypyga helias",-84.0128,10.4288
"Eurypyga helias",-68.707123,-12.690271
"Eurypyga helias",-68.707123,-12.690271
"Eurypyga helias",-70.799332,-12.287005
"Eurypyga helias",-56.620833,-16.378611
"Eurypyga helias",-55.930134,-9.586945
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-79.654969,9.080811
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-82.825596,9.721675
"Eurypyga helias",-56.877233,-16.758115
"Eurypyga helias",-79.728126,9.14091
"Eurypyga helias",-56.775112,-17.364524
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-56.735313,-16.620696
"Eurypyga helias",-56.85778,-16.748432
"Eurypyga helias",-56.857716,-16.748295
"Eurypyga helias",-56.735313,-16.620696
"Eurypyga helias",-69.409175,-12.875066
"Eurypyga helias",-69.581823,-13.076134
"Eurypyga helias",-56.620833,-16.378611
"Eurypyga helias",-56.620833,-16.378611
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-56.857471,-16.748095
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-71.45967,5.396419
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-79.728126,9.14091
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-74.43203,-4.895149
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-56.711769,-16.51224
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-79.728126,9.14091
"Eurypyga helias",-72.917451,-3.257883
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-77.736297,-0.687959
"Eurypyga helias",-55.938263,-9.641031
"Eurypyga helias",-56.620833,-16.378611
"Eurypyga helias",-76.968699,-6.075428
"Eurypyga helias",-56.842232,-16.700656
"Eurypyga helias",-77.736297,-0.687959
"Eurypyga helias",-56.842232,-16.700656
"Eurypyga helias",-56.842232,-16.700656
"Eurypyga helias",-76.368866,-0.562587
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-56.620833,-16.378611
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-79.728126,9.14091
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-55.930134,-9.586945
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-72.849666,-3.442668
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-72.917451,-3.257883
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-56.620833,-16.378611
"Eurypyga helias",-56.594948,-17.331064
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-76.149341,-0.637584
"Eurypyga helias",-84.0128,10.4288
"Eurypyga helias",-76.2,0.03
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-56.735313,-16.620696
"Eurypyga helias",-56.69135,-16.456923
"Eurypyga helias",-54.882202,-9.855216
"Eurypyga helias",-56.711769,-16.51224
"Eurypyga helias",-56.596756,-16.408093
"Eurypyga helias",-61.012384,1.468471
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-69.293403,-12.83692
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-56.698809,-17.282628
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-56.698809,-17.282628
"Eurypyga helias",-83.999315,10.468814
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-56.745334,-16.503078
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-56.844017,-16.784207
"Eurypyga helias",-76.731646,-1.104746
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-56.745334,-16.503078
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-56.086604,-9.877881
"Eurypyga helias",-56.086604,-9.877881
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-56.086604,-9.877881
"Eurypyga helias",-56.086604,-9.877881
"Eurypyga helias",-56.086604,-9.877881
"Eurypyga helias",-56.086604,-9.877881
"Eurypyga helias",-79.728126,9.14091
"Eurypyga helias",-69.32579,7.427156
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-56.69135,-16.456923
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-56.620833,-16.378611
"Eurypyga helias",-79.654969,9.080811
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-71.023865,-12.17373
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-71.086667,-12.124722
"Eurypyga helias",-56.620833,-16.378611
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-55.939326,-9.633216
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-56.675203,-16.504431
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-76.190357,5.266692
"Eurypyga helias",-56.735313,-16.620696
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-56.620833,-16.378611
"Eurypyga helias",-84.0677,10.4502
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-69.613495,-12.035694
"Eurypyga helias",-69.676755,-12.046987
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-55.927907,-9.634413
"Eurypyga helias",-55.927907,-9.634413
"Eurypyga helias",-55.927907,-9.634413
"Eurypyga helias",-56.857471,-16.748095
"Eurypyga helias",-71.407955,-11.888369
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-69.32579,7.427156
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-56.745334,-16.503078
"Eurypyga helias",-56.745334,-16.503078
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-72.912588,-3.25205
"Eurypyga helias",-55.931108,-9.597261
